id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0p5dEtjhiSQSfqkmRgKxBd,0.641,0.542,3,-11.405,1,0.0311,0.329,0.152,0.0847,0.619,93.184,280920,4
4XpLqmD7SxGzaKuTs07FM0,0.481,0.623,0,-4.77,1,0.0334,0.0433,0.00707,0.125,0.742,91.57,147560,4
3Vrn1DNUqJypkU06haa8ZQ,0.597,0.747,8,-10.1,1,0.0547,0.262,0.0343,0.687,0.788,119.174,464933,4
29LEkWJ72utttVh7Ono32u,0.344,0.585,7,-4.61,0,0.0324,0.00799,0.000898,0.0921,0.395,122.599,353307,3
3bH4HzoZZFq8UpZmI2AMgV,0.828,0.689,7,-7.878,1,0.0326,0.325,0.0384,0.0808,0.853,123.931,216015,4
2jdAk8ATWIL3dwT47XpRfu,0.668,0.361,1,-8.69,0,0.0273,0.573,0.00506,0.0805,0.288,134.15,242000,5
7vFv0yFGMJW3qVXbAd9BK9,0.647,0.729,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01,249627,4
4LloVtxNZpeh7q7xdi1DQc,0.315,0.296,5,-13.262,1,0.0317,0.771,0,0.702,0.436,172.638,263573,4
5imShWWzwqfAJ9gXFpGAQh,0.577,0.756,2,-5.82,1,0.115,0.159,0.000232,0.249,0.663,176.75,201173,4
3SktMqZmo3M9zbB7oKMIF7,0.764,0.326,7,-9.883,1,0.0342,0.731,0.0013,0.24,0.237,123.98,245827,3
7cpCU3Denug5NGZsSpQl8v,0.431,0.377,2,-9.753,1,0.0288,0.749,0,0.211,0.353,173.67,213627,4
77Y57qRJBvkGCUw9qs0qMg,0.546,0.657,8,-6.526,1,0.0255,0.386,1.03e-05,0.0983,0.52,80.007,243667,4
0HLWvLKQWpFdPhgk6ym58n,0.584,0.509,2,-13.109,1,0.0287,0.267,0.00252,0.36,0.367,90.457,175480,4
5FPnjikbwlDMULCCCa6ZCJ,0.674,0.413,2,-7.816,1,0.0274,0.837,1.91e-05,0.098,0.503,124.895,237907,3
21Eln1zIL4yA6XNLEd00fc,0.408,0.623,4,-8.054,1,0.0312,0.43,0.00105,0.707,0.371,183.202,279973,3
2R6BL25Q3uxUY7y98IHTLU,0.437,0.812,2,-7.12,1,0.0327,0.00897,0.0061,0.164,0.498,90.507,290600,4
0FRoVng8IZZoS0ATxIgvuH,0.543,0.344,7,-9.599,1,0.035,0.673,0.00329,0.813,0.477,115.281,349253,3
00gvX9sFwh19OH88f4v4jW,0.232,0.968,7,-5.597,1,0.102,0.000379,0.136,0.938,0.419,188.686,189160,4
5iONbHwZXGzwOjLO7CILVc,0.602,0.816,9,-7.579,1,0.0537,0.00539,0.0494,0.689,0.453,92.801,460133,4
3XSzXvQ848So0wutUcdHaT,0.846,0.507,1,-11.352,0,0.0396,0.302,0.0293,0.513,0.736,97.944,319240,4
4OZtDR79Lwz1DblkJffzf3,0.405,0.911,7,-6.842,0,0.0561,0.346,0.0687,0.695,0.306,118.461,413293,4
2fvjiDGTsfYFrognon3p6m,0.597,0.924,1,-6.544,1,0.0425,0.165,0.00743,0.127,0.799,109.841,254680,4
4pZI4FSQDyVv22MgkFaa4t,0.549,0.324,2,-10.743,1,0.0339,0.576,0.00189,0.92,0.459,109.738,374587,3
2y1lBT2HdDaiF9ZftXAs9n,0.496,0.364,7,-10.579,1,0.0439,0.678,0.175,0.351,0.277,96.356,459200,3
43btz2xjMKpcmjkuRsvxyg,0.807,0.419,9,-8.189,1,0.0426,0.044,4.99e-06,0.0952,0.613,103.967,254493,4
67eX1ovaHyVPUinMHeUtIM,0.812,0.724,9,-5.321,1,0.0355,0.0475,4.5e-05,0.109,0.969,125.437,218960,4
2HsjJJL4DhPCzMlnaGv7ap,0.661,0.909,11,-2.705,1,0.0338,0.152,0.00274,0.383,0.681,123.149,221627,4
5JKQMoGmXwDHCodn5pFVHB,0.635,0.795,7,-5.313,1,0.0269,0.0514,3.08e-06,0.0751,0.628,115.23,283667,4
38Lf9Im0jQhAaKx8ehQM1S,0.495,0.969,2,-4.994,1,0.0427,0.00399,2.55e-05,0.404,0.966,156.135,229240,4
43oPpqzWPSZmeiwYicmzjG,0.759,0.937,7,-3.248,1,0.03,0.0441,0,0.0444,0.937,113.849,287107,4
4z8D58IC56O0JH2B818SkX,0.788,0.688,11,-6.912,1,0.0296,0.214,0.000472,0.0545,0.793,120.733,279067,4
7mfn1O2YQifrW5nZhAhCGL,0.392,0.942,9,-8.62,1,0.559,0.158,4.48e-05,0.802,0.582,174.311,221827,4
3fbVtEI5leNfYKvL7FxDz1,0.623,0.889,4,-4.741,1,0.0432,0.00139,0.000403,0.0586,0.579,141.992,231200,4
24iUpyUeGv6AoikfxpRofO,0.59,0.899,6,-3.734,0,0.0396,0.0359,0.00159,0.223,0.549,123.016,226227,4
15cGdiAHmezm0P04jVAjMo,0.644,0.626,0,-7.243,1,0.0258,0.367,5.78e-06,0.155,0.388,128.029,267533,4
0NLBwQBYJhEM9t3KAMPFVR,0.771,0.848,2,-7.365,1,0.035,0.108,0,0.35,0.803,115.642,152187,4
19lw4C2aW6TYvxqRsek2Kd,0.655,0.336,11,-11.049,1,0.0264,0.302,0,0.343,0.203,88.554,235000,4
04Dc0mKBoPmK6DuutvxQjf,0.637,0.555,5,-8.775,1,0.0252,0.142,0,0.137,0.671,135.257,189057,4
7wIaLkbQzG6HMnE28etnif,0.628,0.496,1,-7.103,1,0.0233,0.242,1.2e-05,0.147,0.266,85.523,262520,4
572R9OVMyWKBeg1hOMgSsW,0.658,0.434,1,-8.527,1,0.025,0.354,1.75e-05,0.112,0.218,83.921,232640,4
7pY4ul6PNtKKHCCQgYVtT7,0.632,0.773,9,-7.956,1,0.0381,0.215,2.7e-05,0.365,0.901,156.88,172200,4
4R9PIIpMfWs7ugMeDIdwMK,0.459,0.328,8,-10.638,1,0.0272,0.628,1.25e-06,0.0912,0.244,162.04,242933,4
6SS3CVKwbRnzlpUmUszXu4,0.592,0.444,7,-10.836,1,0.0237,0.0753,0.000152,0.148,0.351,82.405,247520,4
4PVE40zZNMEFJi5MA3Ph9z,0.488,0.425,10,-9.407,1,0.0262,0.333,0,0.104,0.233,165.06,251200,3
730Oxzv4jfvG4grBQmGlFG,0.545,0.722,1,-4.81,1,0.0641,0.523,0,0.304,0.352,99.913,382253,4
0PAidbgBw2xovbTTrSXfy2,0.51,0.81,1,-6.039,1,0.221,0.0932,0,0.481,0.857,206.125,292467,4
1z7vD21OAvX2xAa56WS7u4,0.327,0.626,3,-6.106,1,0.0518,0.575,0,0.142,0.244,135.523,493507,3
1iFhvVbRzhSuVbFHbARHWM,0.419,0.711,0,-7.069,1,0.038,0.276,0,0.26,0.477,131.213,325827,3
0Xuo1bgzeJJ0vWfGl4cJbS,0.458,0.731,5,-5.541,0,0.0633,0.0143,0,0.935,0.252,111.701,392413,3
3Tjtgwxc4h7wK4Ef7OqWIB,0.418,0.959,8,-1.922,1,0.367,0.0855,0,0.362,0.619,175.946,320227,4
5pnffuJUS1Nmfhyl3O49p6,0.559,0.975,8,0.094,1,0.196,0.132,0,0.221,0.571,114.1,349320,4
28zERWKBKhAON8NWQqfyVa,0.596,0.875,7,-4.036,0,0.135,0.335,0,0.27,0.544,130.054,341240,4
2tnbGU1mCa77qFhXwj2Ti7,0.532,0.864,2,-5.219,1,0.152,0.319,3.94e-06,0.368,0.58,74.975,301840,4
4KOaiptjBo4nIIfczbLJe2,0.662,0.812,1,-6.516,1,0.0704,0.0183,0,0.675,0.849,104.086,318053,4
5UDoMj8EIEXrQ4N0UR0nos,0.585,0.233,10,-15.949,1,0.028,0.892,0.000611,0.114,0.481,140.666,267133,4
1k691v8ChLgDiuLLKnjyj6,0.547,0.277,0,-11.327,1,0.0429,0.67,0,0.091,0.684,153.974,213600,4
2qWKpYIleSvBT6aUMXoia5,0.617,0.421,0,-14.231,1,0.0318,0.541,0.00227,0.125,0.39,131.653,224186,4
3OjQfS3lbILlruNItB3ShG,0.577,0.419,7,-11.945,1,0.0374,0.613,0,0.361,0.855,163.942,161867,4
2BrJD5vKA2nv5fqBTqkPlZ,0.583,0.589,11,-11.167,1,0.0609,0.373,5.2e-05,0.137,0.895,174.247,139893,4
47QsP5uPZp3he5UrVsK8bs,0.583,0.239,2,-13.85,1,0.0293,0.792,0,0.199,0.512,81.528,195600,3
5mQsvob7sHv2vRhRkTXOvl,0.552,0.293,10,-12.855,1,0.0285,0.754,0.00022,0.102,0.527,77.266,202627,4
6IcU0P6Ec5CM9qVqV1U2JH,0.636,0.454,5,-16.548,1,0.0615,0.599,0.00343,0.304,0.806,155.547,200240,4
511dXUrzAfeivY8f0LUMZd,0.435,0.187,2,-17.703,1,0.0309,0.739,0.00226,0.122,0.42,74.378,209048,3
6GpEirvp6nP8H8oi0Eedvu,0.625,0.236,2,-15.428,1,0.0398,0.761,0.000266,0.25,0.766,156.465,110734,4
0I05tt7WMX106xCJiRsEkc,0.64,0.497,2,-6.127,0,0.027,0.239,0,0.134,0.443,137.871,263493,4
6W3qZ00Qg5o5DiGMlN0Ko8,0.633,0.527,8,-5.938,1,0.0352,0.436,3.1e-06,0.102,0.387,127.801,271787,4
5DTKpNRjiOG2T3vTHmzVZb,0.368,0.195,9,-11.94,1,0.0283,0.962,0.918,0.106,0.132,75.347,181973,4
79UsQi6S6mcs73tNdO0O1q,0.591,0.615,0,-3.759,1,0.0367,0.557,0,0.0297,0.869,80.944,133892,4
0dmrmAq6vUuRhm5lVgESJ2,0.582,0.941,9,-6.903,1,0.06,0.0153,0.922,0.105,0.765,123.101,381067,4
1eH2wBZVvPb4mxzBUrtniu,0.485,0.154,0,-13.779,1,0.0286,0.958,0.761,0.168,0.055,79.976,316307,4
52AS97tGBON6veIFH3imn5,0.368,0.388,0,-10.156,1,0.0295,0.513,9.02e-06,0.139,0.132,106.088,230307,3
5P8yHKAsac3ZITkrlDjaf3,0.743,0.593,2,-6.427,1,0.0391,0.158,0.00488,0.0647,0.374,119.997,253587,4
69EmE4kvU8VieVcvXZ5Sx5,0.383,0.725,0,-9.8,1,0.0577,0.485,0.897,0.985,0.128,116.051,289027,4
5BXNZMXwwUFCBzrvXtGXdp,0.536,0.073,0,-19.233,1,0.0344,0.986,0.873,0.0839,0.0374,99.336,258027,3
1Qrdlkgg9I4J7r3P4kZNwr,0.552,0.552,11,-9.736,0,0.0364,0.052,0,0.046,0.593,208.571,269760,4
5nBiM1Hjby8YnuLE59UBT0,0.709,0.589,11,-7.908,1,0.0258,0.117,2.52e-06,0.122,0.821,103.254,210453,4
00ODCfwZix0sfqSfBYT18Z,0.403,0.848,11,-11.615,1,0.0625,0.246,0,0.616,0.622,149.028,196693,4
4H5mY5OeUGWaidigLLPeoE,0.52,0.25,5,-12.324,1,0.0244,0.564,0.000766,0.0839,0.238,74.782,299120,3
7MdoheA6np37rjQOG42SYF,0.399,0.732,6,-6.497,1,0.0299,0.00196,0.00279,0.201,0.445,206.444,281307,4
6CJDvlN577kCFgvQOqlhCK,0.552,0.548,4,-6.658,1,0.0273,0.299,1.14e-06,0.112,0.193,146.5,222267,4
4cwh5hzKzKqYbF64NcYWBq,0.669,0.561,10,-11.52,1,0.0296,0.278,1.13e-06,0.158,0.818,114.204,269400,4
6HMYBfVtblhc8OyVmfZEFO,0.669,0.602,11,-7.626,1,0.0261,0.126,0,0.116,0.83,103.297,235599,4
7vv4QkDaANS0NOUVgHi0Cs,0.404,0.365,7,-10.913,1,0.0275,0.0364,0,0.12,0.382,149.331,201733,3
4yJwYm8Y9fKXD0Pjf9lWYh,0.464,0.648,0,-8.342,1,0.0306,0.004,0,0.159,0.581,124.215,238667,4
1ghlpxVfPbFH2jenrv9vVw,0.471,0.411,2,-15.755,1,0.041,0.733,0.853,0.28,0.282,79.986,254347,4
1n8NKQRg8LVHy7oUhUgbFF,0.156,0.162,2,-17.101,0,0.036,0.897,0.691,0.111,0.077,73.407,309093,4
6CeCOC2zx1qS8mQNYHe6IM,0.177,0.0188,2,-29.484,0,0.0367,0.957,0.446,0.635,0.0819,146.472,130293,3
4lg0h4AJhPMxbO3VMpbUqS,0.227,0.264,0,-14.905,1,0.0325,0.881,0.9,0.114,0.228,84.986,321067,4
4tHqQMWSqmL6YjXwsqthDI,0.418,0.106,8,-22.507,0,0.0448,0.994,0.0292,0.179,0.8,46.718,85267,4
3rUMH7i22tlkymhDPOmXUv,0.116,0.13,0,-18.278,1,0.0355,0.774,0.914,0.111,0.0666,80.611,333347,4
5wsHtmFHWntJzcN6n8ivjd,0.229,0.158,9,-16.595,0,0.0338,0.977,0.851,0.0814,0.13,100.987,191067,4
1PPTlPJqKuL0fdoTmzwXJy,0.212,0.0443,9,-24.6,0,0.0434,0.954,0.537,0.0998,0.139,106.632,234040,1
2bw4WgXyXP90hIex7ur58y,0.577,0.379,7,-13.82,0,0.0368,0.753,0.955,0.126,0.284,103.112,179573,4
0RGZCtszeCpGRgbMyVigAG,0.234,0.121,2,-20.542,1,0.0459,0.911,0.932,0.111,0.0677,87.507,91493,3
2DxX9x7Cmywikp14l1YUdk,0.79,0.349,10,-13.265,1,0.065,0.206,0,0.168,0.696,115.365,166067,4
6olcjo8bBSkin9fJtFj7hB,0.635,0.31,7,-17.473,0,0.0457,0.247,0,0.0908,0.808,82.661,208133,4
1y58wFuYYnVsCnY8DsOELY,0.795,0.587,4,-5.731,0,0.0362,0.219,0,0.0486,0.723,83.111,319093,4
0NVTpy5COXhzMqgp1Z6P1i,0.782,0.52,4,-7.197,0,0.0413,0.345,0.00224,0.0683,0.544,171.451,292627,4
5ol5vmBHvjrdEXfky3gsQk,0.645,0.453,5,-10.087,0,0.0453,0.758,0.00183,0.0798,0.521,96.449,306933,4
1tMyqN7bNCokdg7jWgKPc8,0.719,0.79,2,-8.002,1,0.0521,0.0568,0,0.0573,0.846,103.751,267067,4
1f80Lhv38g7ylh7LOToYwR,0.612,0.462,1,-9.519,0,0.0436,0.7,2.01e-05,0.643,0.695,79.607,292000,3
1s38Z48BvyEHH0tdOJVV4k,0.914,0.7,1,-7.671,1,0.167,0.0408,2.52e-06,0.0765,0.866,137.741,246733,4
1JP9UmexB1NZeISCpuMASi,0.802,0.815,9,-6.174,1,0.0474,0.262,0,0.229,0.888,138.491,267307,4
5VasLvVzuH1vRsioaiJPT3,0.722,0.512,2,-7.008,1,0.0313,0.444,0.000402,0.044,0.713,118.288,360707,4
58zQLZ1fU5qWC32tGn1v0G,0.742,0.567,0,-6.867,1,0.068,0.155,3.04e-05,0.072,0.383,92.439,342587,4
7JVhyzULw7gxhThCtELAyJ,0.726,0.231,0,-12.823,1,0.422,0.415,0,0.128,0.942,122.909,173427,3
3nWEAot5CyFoW9XHtaPQaP,0.648,0.63,8,-11.873,1,0.0407,0.5,0,0.125,0.929,79.838,178560,4
3zIFZYaOv5xqtszhnXxYkb,0.537,0.356,10,-12.071,1,0.0315,0.721,0,0.0973,0.564,85.307,195133,3
7rosCFswyIyUlm42G9Ma6T,0.748,0.391,4,-12.551,1,0.0442,0.463,2.04e-06,0.198,0.966,92.542,167787,3
667cc4KmqDXBHGFCxW4L6K,0.595,0.343,7,-11.567,1,0.034,0.427,0,0.0785,0.402,74.154,165653,3
0d28oC49fGrmyyLB9zyn7h,0.663,0.758,0,-10.823,1,0.0908,0.613,0,0.441,0.687,82.969,178000,4
2SpTLsEanU70md9k1dmCAH,0.698,0.56,7,-10.35,1,0.0316,0.671,1.1e-06,0.41,0.819,114.245,182253,4
6lA1W6pn8meVCMJBuF0Z30,0.452,0.335,10,-12.443,1,0.0336,0.679,0,0.0571,0.458,147.267,179133,3
6S7NlEjAnzgp5z4AHhDMqy,0.771,0.568,0,-9.854,1,0.0424,0.621,0,0.222,0.96,115.545,149507,4
28cnXtME493VX9NOw9cIUh,0.518,0.401,9,-7.583,0,0.0284,0.642,0.000185,0.118,0.171,92.148,216533,4
7hxZF4jETnE5Q75rKQnMjE,0.713,0.258,9,-14.59,1,0.0384,0.877,0.00606,0.0967,0.56,98.805,176533,4
6YffUZJ2R06kyxyK6onezL,0.659,0.585,7,-8.189,1,0.0288,0.623,0.000213,0.348,0.784,104.111,158427,4
3ftnDaaL02tMeOZBunIwls,0.594,0.577,0,-12.772,1,0.0534,0.0215,0.00792,0.883,0.89,110.783,156427,4
6RFkVsPmrM4pzlDkFswwJl,0.611,0.479,5,-8.074,0,0.117,0.877,6.5e-06,0.106,0.79,82.366,158573,4
3Jq9rsqmRtqcVKtzP9dnxZ,0.62,0.584,0,-7.891,1,0.155,0.531,0.113,0.962,0.766,97.099,266733,4
6uvT4Di9ZRBw5cbexZJDts,0.675,0.448,11,-13.175,0,0.0389,0.541,0.0135,0.126,0.441,101.344,182973,4
3I1vEQhGwRK7URrTq4BqNl,0.572,0.668,10,-9.382,0,0.0361,0.355,0.0379,0.223,0.56,109.511,224813,4
4VkgY55sUbfszX3XjS3LxW,0.685,0.486,10,-11.898,1,0.323,0.758,0,0.716,0.892,101.539,225040,4
1xADYlM5rjnbJvAW2tc0qF,0.544,0.368,9,-10.547,0,0.0521,0.907,0.00062,0.0904,0.408,79.518,173267,4
0Z9FRM5zukGVagh8TVSdrI,0.601,0.611,0,-10.23,1,0.0596,0.0817,0,0.0969,0.634,74.098,321907,4
40xz60ciGIpsRtDqRfPKBE,0.676,0.874,10,-6.959,1,0.0446,0.0216,0.00144,0.342,0.844,111.871,332307,4
2ktjSreVH3T7598zGwBC56,0.71,0.553,7,-8.653,0,0.026,0.0614,0,0.102,0.757,137.779,315227,4
4op2yz8i8bhS5GGLW36ri2,0.63,0.505,7,-5.584,1,0.042,0.241,0,0.0841,0.391,146.9,263987,3
14sIW4EHVuTgNSnTFvIXiJ,0.503,0.222,8,-16.122,1,0.03,0.471,0,0.0645,0.16,65.099,255600,4
2eQagrlHa5etJCZepwwPde,0.65,0.582,8,-6.791,1,0.0409,0.336,0,0.106,0.47,117.62,247947,4
4HxcX8WU76jDy3gBj8GYaj,0.683,0.571,1,-5.348,1,0.035,0.132,0,0.107,0.28,116.095,304240,4
0qFqvAMRoiB6wjkHjXy6xn,0.722,0.626,4,-4.602,0,0.0351,0.0863,0,0.0821,0.365,125.949,230413,4
2iuxkLWYyX2xCNtognHA7a,0.524,0.371,6,-10.991,1,0.0391,0.771,7.67e-06,0.152,0.256,118.893,337053,4
4d9LPEjmLlNkjmtPxBGNrM,0.524,0.67,0,-7.935,1,0.0441,0.182,0,0.149,0.595,73.986,245573,4
0dwpdcQkeZqpuoAPYD49N3,0.703,0.776,9,-10.983,1,0.139,0.764,0,0.0988,0.921,177.283,151627,4
3JLJ0n5ZFd8oOwvQv7LUEt,0.644,0.371,0,-14.436,1,0.039,0.718,0,0.348,0.916,82.909,169760,4
4F7T8NnGKbhLMVtAMycDQg,0.68,0.57,3,-12.388,1,0.0958,0.652,1.18e-05,0.0565,0.966,115.894,194640,4
48FZw6qH1o7PH3m5RdBwGM,0.463,0.53,4,-14.109,1,0.0383,0.438,0,0.369,0.961,136.164,132000,4
2jWSfDhLJX79flsExPjr77,0.84,0.439,4,-12.516,1,0.0429,0.817,0,0.262,0.89,115.05,140467,4
4YA4vsKqKvLVIzQEJkp9P8,0.679,0.255,4,-14.673,1,0.0298,0.683,0,0.122,0.562,84.988,156160,4
6ZS9D69RZgmfA5mTuGzqqG,0.688,0.49,0,-13.111,0,0.0702,0.656,1.79e-05,0.137,0.658,96.148,148440,4
7CNV8CNz4FCSPQvG5OP9tt,0.624,0.407,9,-15.519,1,0.0522,0.687,0,0.262,0.954,63.527,117707,4
1g1QAnVY3YGljYB0TgxM41,0.712,0.245,0,-15.44,1,0.0533,0.75,1.4e-06,0.0775,0.556,113.348,187733,4
0Z1yhoFE0VwdlwLfjTwoZI,0.638,0.709,7,-13.985,1,0.117,0.593,0,0.151,0.965,165.046,147960,4
3GDpfMuo5SBJUNFD9TrMOL,0.681,0.543,2,-12.42,1,0.0391,0.23,0.0012,0.0964,0.748,150.907,245240,4
4HAAdwCHtGF9lGa3Ez3l9y,0.623,0.382,0,-13.274,1,0.0437,0.401,0.000514,0.0648,0.481,135.682,183240,4
4u4bVjQqbEy45n58aaUoAB,0.695,0.388,2,-15.232,1,0.0305,0.14,0,0.0902,0.569,116.067,196440,4
078zg9BPStPMSdjIRYhiEL,0.745,0.274,5,-15.741,1,0.0397,0.587,0,0.104,0.532,89.653,143480,4
6EBM0WfZFGmdmek50sIeYc,0.676,0.424,7,-15.863,1,0.03,0.454,9.62e-05,0.158,0.595,120.089,170773,4
330XMNkvaZnSn74lPsBLj6,0.645,0.523,2,-13.105,1,0.078,0.0218,8.76e-06,0.127,0.716,155.652,163573,4
13XMlOYhdX6eGtNHAT4Xb4,0.626,0.334,2,-15.386,0,0.0441,0.478,4.23e-06,0.127,0.377,135.083,143067,4
4tHGDl6GPMEaCPgQR3l62k,0.542,0.653,5,-5.628,1,0.0282,0.0351,3.4e-05,0.934,0.163,97.886,169937,4
6GAFwQksvNUUkiIoDVSl1e,0.71,0.351,4,-14.737,1,0.0358,0.651,2.28e-06,0.121,0.611,119.255,166867,4
4KeMwxFIctGgMGEhkWUPQS,0.394,0.933,7,-3.483,1,0.0962,0.156,0.0175,0.982,0.683,150.966,177587,4
7umUzOggE00eZPdO8dJ5pc,0.26,0.319,8,-11.264,1,0.0316,0.919,0.00498,0.193,0.194,87.727,214293,4
7nkntgdN6jqwJXlyjHW5lv,0.283,0.336,10,-7.953,1,0.032,0.883,0,0.104,0.266,77.775,182173,4
1Sx7EK6llCSQXzqOMhiMGi,0.399,0.334,8,-8.036,1,0.0326,0.94,1.31e-05,0.111,0.405,74.091,184320,4
7l5S791OPaOUQPWnQcN4AS,0.819,0.633,4,-11.062,0,0.048,0.197,0.00633,0.331,0.821,115.044,258107,4
6XAdcAseYtijN0QUnQFsH2,0.605,0.664,1,-8.95,1,0.0274,0.698,0,0.121,0.886,103.178,178720,4
6FDUQ9X3xneQXWDuqoivEo,0.417,0.42,1,-8.595,1,0.0323,0.637,0,0.0988,0.119,147.796,269453,4
51IkamzSxSfIGMoxmuoTe8,0.636,0.409,8,-11.562,1,0.0398,0.826,5.67e-05,0.289,0.481,110.559,135040,4
64MqEYKPE7pQQf3fO1tjnW,0.374,0.504,1,-10.047,1,0.0376,0.777,1.98e-05,0.163,0.623,124.422,176600,4
6lApPGqMUp2plPJ15moCUK,0.259,0.466,7,-6.455,0,0.0297,0.865,4.6e-06,0.118,0.588,146.197,168720,4
76YVzy9IXUVn4GC43kBhNH,0.242,0.368,5,-9.325,1,0.0293,0.802,0,0.322,0.262,92.729,167387,3
4XbxeoBeQnwpsyJyZEMoWc,0.764,0.455,10,-10.336,1,0.0508,0.562,1.61e-05,0.0756,0.707,137.148,156293,4
0Beb3aFUCO4I1pXXexHq7l,0.613,0.542,0,-12.121,0,0.0427,0.787,0,0.215,0.806,141.334,170627,4
73zqRPuK9AEBiy8X9XFJXR,0.783,0.633,7,-11.076,1,0.0512,0.0597,5.11e-05,0.0782,0.936,110.182,186293,4
0nURBNQ5gcHRPjsmehpLtp,0.613,0.191,11,-15.103,1,0.0281,0.323,0.000332,0.0832,0.183,104.884,251800,4
6OLoOFUZjbCkP3e8C586qg,0.491,0.408,7,-12.005,1,0.0475,0.678,3.54e-06,0.134,0.473,91.285,217280,4
0u6lb5FT7FHmLCCeGvMCFy,0.698,0.37,2,-13.969,1,0.0359,0.426,3.84e-05,0.157,0.454,109.588,150013,4
4367DxsReCBdioo9s78qTE,0.688,0.528,0,-11.115,1,0.0335,0.211,0,0.342,0.893,139.71,158800,4
6iOKAg9g8dsNMLQPVntJNp,0.761,0.618,0,-10.398,1,0.0378,0.251,0,0.0572,0.661,123.017,188813,4
6K5r16aH6gKZSd7TmUndHO,0.692,0.588,7,-12.476,1,0.0432,0.274,0,0.257,0.845,113.464,171400,4
3c7Wr8uUYIz3Li7aTOtwm3,0.592,0.475,4,-11.03,1,0.0378,0.348,0,0.187,0.632,159.839,161213,3
2BlaUfBTbWG50DoZHBD1uV,0.54,0.434,4,-16.707,0,0.0476,0.0317,0.0145,0.921,0.929,163.124,185493,4
3ARNUtmd0qaWCDgLHBLjom,0.334,0.264,8,-19.343,1,0.0331,0.378,3.2e-06,0.0494,0.505,172.767,243267,4
6cYF2G5funXxQQ4XWPJ6q2,0.464,0.791,4,-8.373,0,0.0811,0.605,0,0.685,0.902,159.423,187640,4
5QqdnAVnNCfWp9CZ3pi5a0,0.614,0.794,4,-7.979,1,0.0742,0.593,0,0.966,0.646,90.653,164800,4
1yfHCiyxfm3XlKpFj5zsJU,0.514,0.533,4,-12.024,0,0.033,0.25,0.00428,0.575,0.626,117.684,232427,4
72UEF1L6CZHB6Xzf8Czl3u,0.489,0.451,7,-12.432,1,0.0274,0.524,1.43e-05,0.193,0.537,104.494,303133,4
20OVbaIrsu70Qab39PsE3X,0.707,0.636,0,-14.879,1,0.0313,0.296,0.00221,0.168,0.978,115.227,153880,4
4oJImtbZM9WrIEN5OjzYa4,0.288,0.478,0,-13.942,1,0.037,0.344,0.0119,0.0644,0.526,150.132,339000,4
2Kghy2B1D0vMFtJLvCY0nG,0.479,0.348,7,-14.12,1,0.0275,0.304,0,0.108,0.552,103.35,187667,4
60DmpUd1BnemzjASiUewnf,0.423,0.467,6,-12.194,0,0.0317,0.722,2.38e-06,0.255,0.553,104.165,218387,4
7oUMJhQp5Bqu6HqxSZs02v,0.446,0.77,6,-6.121,0,0.0549,0.0183,1.07e-06,0.122,0.717,82.765,221573,4
4fcldiaLuLtByymqHk8XDX,0.74,0.793,0,-5.38,1,0.0681,0.0224,0,0.0302,0.636,101.066,187440,4
7AVF7kutqdQyamkw6q4d7x,0.522,0.577,0,-6.782,1,0.309,0.0234,0,0.15,0.386,191.662,195413,3
3CwY9duCa29ye9TDno8mXT,0.455,0.719,8,-5.03,1,0.169,0.00312,3.58e-05,0.165,0.637,179.89,201147,3
6khDguAo8XXW1h0u7xofYk,0.641,0.878,7,-4.605,0,0.0505,0.0181,0,0.115,0.335,114.075,200760,4
509WYHf783KwTdzh5w3iEh,0.525,0.512,6,-5.804,0,0.0477,0.0301,3.66e-05,0.0897,0.161,133.436,218476,4
5sjmLX7WKsWnUEKiMdOvMT,0.625,0.739,2,-3.709,0,0.0571,0.0716,9.17e-06,0.073,0.174,86.003,221133,4
0BQypWN2REbB7nDCxOFA00,0.406,0.638,9,-6.085,0,0.13,0.0637,0,0.107,0.406,177.916,224848,4
2esKAp3YxfZkbGZqvwJIra,0.762,0.812,11,-4.018,0,0.0926,0.439,0,0.132,0.897,102.983,215053,4
14EV2tDgyI8iVwIb869PnM,0.612,0.509,0,-7.54,0,0.138,0.485,0,0.109,0.325,123.206,222226,4
0b5w1gamS9f239Sms9guAB,0.699,0.388,6,-10.722,1,0.0531,0.588,1.98e-06,0.0658,0.566,125.858,274667,4
7wYhcfgPUyML3FKfLwvBwk,0.681,0.375,4,-10.855,0,0.0332,0.159,0,0.0464,0.475,101.113,280000,4
6I1UXqglOINThfiQuSMfls,0.723,0.534,4,-8.621,0,0.0571,0.0143,1.88e-05,0.185,0.415,91.072,266600,4
3AWY0qfZkOuROo7SHh003L,0.819,0.582,7,-5.533,0,0.118,0.0607,0,0.148,0.635,104.607,284467,4
0RSmjrtq0oyWot7RpOLedv,0.652,0.471,2,-5.102,0,0.0329,0.0895,0,0.202,0.475,77.535,286293,3
1ukbwpUGSimFKWxI7KfT8h,0.667,0.456,6,-8.42,0,0.0252,0.121,9.39e-06,0.0963,0.362,136.12,273400,4
6AQMkpCxZ2Fu7CM48vDSQt,0.697,0.504,0,-9.753,1,0.0339,0.349,0,0.342,0.618,93.028,257613,4
