,g_song_id,writer_id,writer_name,for_project
2092,745,103,Big L,True
2093,745,59,2Pac,True
2094,745,14765,DJ Ron G,True
2095,746,523,Dre,True
2096,746,49606,Cool (Producer),True
2097,746,42,The Game,True
2098,746,64473,Eddie Montilla,True
2099,746,4,Lil Wayne,True
2100,746,86,Birdman,True
2101,746,979178,Chaz Mishan,True
2114,750,8372,Nina Simone,True
2115,750,388,Talib Kweli,True
2116,750,72,Kanye West,True
2117,751,238,Immortal Technique,True
2118,753,7920,Mathematics,True
2119,753,20,Ghostface Killah,True
2131,758,29736,Eric Sadler,True
2132,758,55447,Hank Shocklee,True
2133,758,1884,Chuck D,True
2134,758,226,Flavor Flav,True
2135,759,380291,Mamie Smith,True
2136,759,1059181,Oliver Hugh Perry,True
2137,759,72,Kanye West,True
2138,759,2,JAY-Z,True
2139,760,432,Chris Webby,True
2140,761,1436,MC Ren,True
2141,761,186,Ice Cube,True
2151,764,184,Swizz Beatz,True
2152,764,2,JAY-Z,True
2166,768,13,Gucci Mane,True
2167,770,2,JAY-Z,True
2168,770,338,Busta Rhymes,True
2169,770,156,Yasiin Bey,True
2170,770,72,Kanye West,True
2182,776,130,Drake,True
2183,777,42090,Sir Jinx,True
2184,777,847,Kool G Rap,True
2189,780,59,2Pac,True
2190,781,82,Puff Daddy,True
2191,781,22,The Notorious B.I.G.,True
2192,781,34,Jadakiss,True
2193,781,8597,Stevie J,True
2194,781,378090,Bill Conti,True
2204,787,223,Common,True
2205,787,72,Kanye West,True
2210,790,85,T.I.,True
2211,790,27605,DJ Toomp,True
2212,790,864,Curtis Mayfield,True
2213,790,360319,Leroy Hutson,True
2217,792,447,Lady Gaga,True
2218,792,63120,Makeba Riddick,True
2219,792,856075,Kirk Robinson,True
2220,792,401702,Roy C,True
2221,792,657469,Dale Frashuer,True
2222,792,978694,Gary DeCarlo,True
2223,792,396,Wale,True
2224,793,69,J. Cole,True
2233,799,378525,Syreeta,True
2234,799,1602,Stevie Wonder,True
2235,799,4709,No I.D.,True
2236,799,30631,James Poyser,True
2237,799,448,Lauryn Hill,True
2238,799,223,Common,True
2239,800,656791,Lou Wilson,True
2240,800,325441,Ric Wilson,True
2241,800,656789,Carlos Wilson,True
2242,800,250,Freeway,True
2243,800,156,Yasiin Bey,True
2244,800,72,Kanye West,True
2245,803,992622,Barbara Wyrick,True
2246,803,449,GemStones,True
2247,803,27784,Soundtrakk,True
2248,803,147,Lupe Fiasco,True
2258,809,147,Lupe Fiasco,True
2285,820,20314,No Malice,True
2286,820,643,Pusha-T,True
2287,820,110,Pharrell Williams,True
2288,821,223,Common,True
2289,821,456,Ynot,True
2291,823,4431,Mike Shinoda,True
2292,823,6043,Jonah Matranga,True
2293,823,58548,Shaun Lopez,True
2294,823,679846,John Gutenberger,True
2295,823,679845,Chris Robyn,True
2296,823,147,Lupe Fiasco,True
2297,825,92,Nicki Minaj,True
2298,825,117,Trina,True
2299,825,458,Eve,True
2300,825,517663,Diamond Atl,True
2301,825,111,Ludacris,True
2302,826,59,2Pac,True
2303,828,4,Lil Wayne,True
2304,828,459,Robin Thicke,True
2309,832,88,Rick Ross,True
2310,832,158,DJ Khaled,True
2311,832,337,T-Pain,True
2312,832,460,Ace Hood,True
2344,850,238,Immortal Technique,True
2345,850,472,Lowkey,True
2346,851,644202,Mike Strange,True
2347,851,33782,Luis Resto,True
2348,851,123,Dr. Dre,True
2349,851,45,Eminem,True
2350,852,474,Lil Jon & The East Side Boyz,True
2351,852,107,Lil Jon,True
2353,856,175410,Prince Ben,True
2354,856,27784,Soundtrakk,True
2355,856,147,Lupe Fiasco,True
2356,859,67,Jeezy,True
2357,859,523,Dre,True
2358,859,49606,Cool (Producer),True
2389,870,27612,40,True
2390,870,130,Drake,True
2395,872,500,Bruno Mars,True
2396,872,481,K'naan,True
2399,875,4,Lil Wayne,True
2400,875,849,Glasses Malone,True
2401,875,86,Birdman,True
2439,890,70,MF DOOM,True
2440,891,3,Fabolous,True
2441,891,490,Uncle Murda,True
2442,891,2,JAY-Z,True
2443,893,59345,Che Pope,True
2444,893,27937,Mark Batson,True
2445,893,34793,Mike Elizondo,True
2446,893,123,Dr. Dre,True
2447,893,45,Eminem,True
2450,895,492,Big Sean,True
2562,941,45,Eminem,True
2563,941,471,Royce da 5’9”,True
2564,941,509,Mr. Porter,True
2605,956,85,T.I.,True
2606,956,1954,Just Blaze,True
2612,959,4,Lil Wayne,True
2613,960,319,Vinnie Paz,True
2614,961,513,Yan the Phenomenon,True
2615,961,319,Vinnie Paz,True
2616,961,466,Apathy,True
2617,962,319,Vinnie Paz,True
2618,963,515,Jus Allah,True
2619,963,319,Vinnie Paz,True
2620,966,979231,Shara Nova,True
2621,966,319,Vinnie Paz,True
2626,969,319,Vinnie Paz,True
2667,990,67,Jeezy,True
2668,990,525,Blood Raw,True
2669,990,524,Slick Pulla,True
2670,991,556451,Herb Smith,True
2671,991,28305,"Ron ""Amen-Ra"" Lawrence",True
2672,991,82,Puff Daddy,True
2673,991,6708,"Deric ""D-Dot"" Angelettie",True
2674,991,75,Styles P,True
2675,991,34,Jadakiss,True
2676,991,245,Sheek Louch,True
2737,1019,4495,Children of the Corn,True
2738,1020,147,Lupe Fiasco,True
2739,1020,38664,SIMON SAYZ,True
2740,1021,72,Kanye West,True
2741,1021,147,Lupe Fiasco,True
2742,1022,147,Lupe Fiasco,True
2743,1022,27784,Soundtrakk,True
2744,1023,147,Lupe Fiasco,True
2745,1023,323252,Chris Paultrie,True
2746,1023,323253,Derrick Braxton,True
2747,1024,179,Joe Budden,True
2757,1030,69,J. Cole,True
2758,1031,45,Eminem,True
2759,1031,123,Dr. Dre,True
2760,1031,27937,Mark Batson,True
2761,1031,4918,Dawaun Parker,True
2762,1031,555560,Trevor Lawrence Jr.,True
2763,1031,34793,Mike Elizondo,True
2764,1031,641982,Sean Cruse,True
2765,1032,45631,Chris Webber,True
2766,1032,56,Nas,True
2767,1033,348448,Mel & Tim,True
2768,1033,27959,B-Money,True
2769,1033,2,JAY-Z,True
2770,1034,2,JAY-Z,True
2771,1034,4,Lil Wayne,True
2772,1034,130,Drake,True
2773,1036,4,Lil Wayne,True
2774,1036,130,Drake,True
2775,1040,14266,André 3000,True
2776,1040,318,Big Boi,True
2777,1040,28938,Organized Noize,True
2778,1041,547,Killer Mike,True
2779,1041,318,Big Boi,True
2780,1041,14266,André 3000,True
2786,1045,1034,Blue Raspberry,True
2787,1045,20,Ghostface Killah,True
2788,1045,307,RZA,True
2789,1045,76,Raekwon,True
2840,1070,5496,Domingo,True
2841,1070,161,Big Pun,True
2842,1071,19829,Chase N. Cashe,True
2843,1071,566,Fre$h (Short Dawg),True
2844,1071,270,Gudda Gudda,True
2845,1071,130,Drake,True
2846,1071,4,Lil Wayne,True
2885,1086,14558,Jeff Bass,True
2886,1086,546362,Mark Bass,True
2887,1086,45,Eminem,True
2908,1099,108,50 Cent,True
2909,1099,33782,Luis Resto,True
2910,1099,14558,Jeff Bass,True
2911,1099,546362,Mark Bass,True
2912,1099,733644,Neal Hefti,True
2913,1099,45,Eminem,True
2914,1100,38,Juvenile,True
2915,1101,546362,Mark Bass,True
2916,1101,14558,Jeff Bass,True
2917,1101,45,Eminem,True
2925,1104,147,Lupe Fiasco,True
2929,1106,186,Ice Cube,True
2930,1107,186,Ice Cube,True
2931,1108,7973,DJ Yella,True
2932,1108,123,Dr. Dre,True
2933,1108,496,Eazy-E,True
2934,1108,1436,MC Ren,True
2935,1108,7994,Krazy D,True
2936,1108,186,Ice Cube,True
2937,1110,4,Lil Wayne,True
2938,1111,130,Drake,True
2939,1111,662,Boi-1da,True
2940,1111,2444,Pimp C,True
2941,1111,288,Bun B,True
2943,1113,629028,John Guldberg,True
2944,1113,629027,Tim Stahl,True
2945,1113,46,Snoop Dogg,True
2946,1113,110,Pharrell Williams,True
2947,1113,26832,Chad Hugo,True
2948,1114,148,Nelly,True
2949,1114,179664,"Jason ""Jay E"" Epperson",True
2954,1117,191,Too $hort,True
2957,1119,103,Big L,True
2958,1119,539,McGruff,True
2959,1119,581,Mike Boogie,True
2960,1119,580,Trooper J,True
2961,1119,1,Cam’ron,True
2962,1119,578,Big Twan,True
2963,1119,577,Buddah Bless,True
2964,1119,575,Terra,True
2965,1119,2407,Buckwild,True
2975,1129,147,Lupe Fiasco,True
2976,1130,18,Big Tymers,True
2977,1130,388595,Boo & Gotti,True
2978,1130,3363,Tateeze,True
2981,1132,1010346,T. Crawford,True
2982,1132,922,Bob Marley,True
2983,1132,108,50 Cent,True
2991,1135,27784,Soundtrakk,True
2992,1135,147,Lupe Fiasco,True
2995,1137,1000473,Hal Bowen,True
2996,1137,147,Lupe Fiasco,True
2997,1137,73335,Burt Bacharach,True
2998,1138,476,Matthew Santos,True
2999,1138,147,Lupe Fiasco,True
3015,1149,27434,Jeff Bhasker,True
3016,1149,7161,Mike Dean,True
3017,1149,27452,Plain Pat,True
3018,1149,21687,Justin Vernon,True
3019,1149,92,Nicki Minaj,True
3020,1149,88,Rick Ross,True
3021,1149,2,JAY-Z,True
3022,1149,72,Kanye West,True
3023,1151,82,Puff Daddy,True
3024,1151,10128,"Carlos ""6 July"" Broady",True
3025,1151,29881,Nashiem Myrick,True
3026,1151,547967,Anthony Hester,True
3027,1151,22,The Notorious B.I.G.,True
3028,1153,85,T.I.,True
3029,1153,853,B.o.B,True
3030,1153,3380,Lil C,True
3031,1153,593,Ricco Barrino,True
3032,1154,4,Lil Wayne,True
3033,1154,498,Beyoncé,True
3034,1154,92,Nicki Minaj,True
3038,1156,72,Kanye West,True
3039,1156,68,Kid Cudi,True
3040,1157,822991,Michael Keller,True
3041,1157,1022366,Louis K. Burrell,True
3042,1157,563902,James Earley,True
3043,1157,563907,Felton C. Pilate II,True
3044,1157,1039,MC Hammer,True
3045,1157,88,Rick Ross,True
3046,1157,13,Gucci Mane,True
3047,1159,10461,Danja,True
3048,1159,92,Nicki Minaj,True
3049,1159,88,Rick Ross,True
3050,1159,5898,Rico Love,True
3051,1161,598,Neil Young,True
3068,1169,7161,Mike Dean,True
3069,1169,56,Nas,True
3070,1169,127,Scarface,True
3071,1170,500825,Timothy Thomas,True
3072,1170,500824,Theron Thomas,True
3073,1170,649611,Rakeem Prince,True
3074,1170,76,Raekwon,True
3075,1170,228,Method Man,True
3076,1170,59308,David Porter,True
3077,1170,32,Ol' Dirty Bastard,True
3078,1170,508,Inspectah Deck,True
3079,1170,369,Isaac Hayes,True
3080,1170,528830,Lamont Hawkins,True
3081,1170,507,GZA,True
3082,1170,307,RZA,True
3083,1170,20,Ghostface Killah,True
3084,1170,34057,DeVante Swing,True
3085,1170,357209,Dalvin DeGrate,True
3086,1170,357,Justin Bieber,True
3087,1170,29335,Rivelino Raoul Wouter,True
3088,1170,29334,Melvin Hough Ii,True
3089,1171,59345,Che Pope,True
3090,1171,27937,Mark Batson,True
3091,1171,34793,Mike Elizondo,True
3092,1171,123,Dr. Dre,True
3093,1171,45,Eminem,True
3094,1172,86,Birdman,True
3095,1172,9333,T-Mix,True
3096,1172,4,Lil Wayne,True
3100,1176,1436,MC Ren,True
3101,1180,4,Lil Wayne,True
3102,1181,600,Arcade Fire,True
3105,1184,33782,Luis Resto,True
3106,1184,45,Eminem,True
3107,1185,641976,Taku Hirano,True
3108,1185,10233,Scott Storch,True
3109,1185,641975,Camara Kambon,True
3110,1185,641982,Sean Cruse,True
3111,1185,1437,Six2,True
3112,1185,46,Snoop Dogg,True
3113,1185,695,Hittman,True
3114,1185,2470,Mel-Man,True
3115,1186,1529,Missy Elliott,True
3116,1186,1111,Craig Mack,True
3117,1186,22,The Notorious B.I.G.,True
3118,1186,3555,G-Dep,True
3126,1188,664806,Ed O'Brien,True
3127,1188,287476,Jonny Greenwood,True
3128,1188,664805,Colin Greenwood,True
3129,1188,49096,Thom Yorke,True
3130,1188,240814,Philip Selway,True
3131,1189,447,Lady Gaga,True
3132,1189,29767,RedOne,True
3134,1194,130,Drake,True
3135,1195,69,J. Cole,True
3136,1196,1819,B.G. (Baby Gangsta),True
3137,1196,38,Juvenile,True
3138,1196,146,Mannie Fresh,True
3139,1196,4,Lil Wayne,True
3140,1196,86,Birdman,True
3141,1196,3558,Turk,True
3142,1197,45,Eminem,True
3144,1200,507,GZA,True
3147,1203,14558,Jeff Bass,True
3148,1203,546362,Mark Bass,True
3149,1203,45,Eminem,True
3150,1204,2,JAY-Z,True
3151,1205,614,Yung Joc,True
3152,1205,859,Gorilla Zoe,True
3153,1206,332703,Craig Balmoris,True
3154,1206,12271,Tone P,True
3155,1206,13,Gucci Mane,True
3156,1206,1356,Weensey,True
3157,1206,396,Wale,True
3165,1209,362175,Patrick Simmons,True
3169,1211,1013,Playboy Tre,True
3170,1211,853,B.o.B,True
3171,1212,263426,Crooked I,True
3172,1212,1367524,I. Freeman III,True
3173,1212,27453,Emile Haynie,True
3174,1212,262,Joell Ortiz,True
3175,1212,179,Joe Budden,True
3176,1212,471,Royce da 5’9”,True
3180,1217,130,Drake,True
3181,1218,69,J. Cole,True
3182,1219,27937,Mark Batson,True
3183,1219,108,50 Cent,True
3190,1232,4,Lil Wayne,True
3191,1232,497,Brisco,True
3192,1233,4,Lil Wayne,True
3193,1234,160,Mack Maine,True
3194,1234,337,T-Pain,True
3195,1234,4,Lil Wayne,True
3196,1235,4,Lil Wayne,True
3197,1235,86,Birdman,True
3198,1235,184,Swizz Beatz,True
3199,1236,628,Pitbull,True
3200,1236,179206,Savan Kotecha,True
3201,1236,27836,Shellback,True
3202,1236,27835,Max Martin,True
3203,1237,629,Leonard Cohen,True
3204,1238,630,Rivers Cuomo,True
3205,1238,27804,Dr. Luke,True
3206,1238,853,B.o.B,True
3207,1239,33782,Luis Resto,True
3208,1239,45,Eminem,True
3209,1240,150591,Christopher Thorn,True
3210,1240,1053523,Rogers Stevens,True
3211,1240,1053524,Glen Graham,True
3212,1240,68734,Brad Smith,True
3213,1240,628170,Shannon Hoon,True
3214,1241,25044,DJ Battlecat,True
3215,1241,2470,Mel-Man,True
3216,1241,291,Xzibit,True
3217,1242,13,Gucci Mane,True
3218,1242,184,Swizz Beatz,True
3220,1246,635,Pebbles the Invisible Girl,True
3221,1246,70,MF DOOM,True
3242,1258,176325,Steven Adler,True
3243,1258,10939,Slash,True
3244,1258,176296,Izzy Stradlin,True
3245,1258,353742,Duff McKagan,True
3246,1258,101616,Axl Rose,True
3274,1271,33782,Luis Resto,True
3275,1271,45,Eminem,True
3300,1280,2256,E.D.I. Mean,True
3301,1280,1158,Yaki Kadafi,True
3302,1280,59,2Pac,True
3319,1289,123,Dr. Dre,True
3320,1289,1074,Sticky Fingaz,True
3321,1289,45,Eminem,True
3322,1289,1149,RBX,True
3323,1290,35064,Mick Jones,True
3324,1290,86678,Joe Strummer,True
3333,1298,29322,Jerry Duplessis,True
3334,1298,82917,Devon Golder,True
3335,1298,508,Inspectah Deck,True
3336,1298,507,GZA,True
3337,1298,20,Ghostface Killah,True
3338,1298,157,Akon,True
3339,1298,103,Big L,True
3340,1298,307,RZA,True
3341,1298,4,Lil Wayne,True
3342,1298,467,Wyclef Jean,True
3343,1299,653,Fiona Apple,True
3355,1309,619786,Bradley Nowell,True
3356,1310,660,Prince,True
3357,1312,643,Pusha-T,True
3358,1312,20314,No Malice,True
3359,1312,110,Pharrell Williams,True
3360,1312,118,Yo Gotti,True
3361,1313,29767,RedOne,True
3362,1313,447,Lady Gaga,True
3363,1314,671618,"Erick ""Jesus"" Coomes",True
3364,1314,555560,Trevor Lawrence Jr.,True
3365,1314,975927,Jean Renard,True
3366,1314,27937,Mark Batson,True
3367,1314,4918,Dawaun Parker,True
3368,1314,123,Dr. Dre,True
3369,1314,108,50 Cent,True
3370,1314,45,Eminem,True
3371,1316,1486323,Charlotte Thersen,True
3372,1316,29767,RedOne,True
3373,1316,447,Lady Gaga,True
3374,1318,27637,Labi Siffre,True
3375,1318,12991,Ski Beatz,True
3376,1318,2,JAY-Z,True
3382,1322,492,Big Sean,True
3395,1326,27668,Drew Correa,True
3396,1326,879585,Marco Rodriguez Diaz,True
3397,1326,4,Lil Wayne,True
3440,1350,1012,Del The Funky Homosapien,True
3441,1350,16204,Dan the Automator,True
3442,1351,3719,Barry White,True
3443,1351,1553,The Alchemist,True
3444,1351,56,Nas,True
3445,1352,27557,Doug Rasheed,True
3446,1352,1602,Stevie Wonder,True
3447,1352,4757,L.V.,True
3448,1352,676,Coolio,True
3449,1353,307,RZA,True
3450,1353,184,Swizz Beatz,True
3451,1353,758,CyHi The Prynce,True
3452,1353,643,Pusha-T,True
3453,1353,2,JAY-Z,True
3454,1353,72,Kanye West,True
3475,1363,376068,David Andrew Sitek,True
3476,1363,481,K'naan,True
3477,1363,396,Wale,True
3478,1364,684,Pharoahe Monch,True
3481,1367,686,Earl Sweatshirt,True
3533,1389,2,JAY-Z,True
3534,1390,641975,Camara Kambon,True
3535,1390,34793,Mike Elizondo,True
3536,1390,45,Eminem,True
3537,1390,291,Xzibit,True
3538,1391,367,Masta Ace,True
3539,1391,693,J-Black,True
3540,1391,45,Eminem,True
3541,1392,45,Eminem,True
3542,1394,33622,David Gilmour,True
3543,1394,41626,Richard Wright,True
3544,1394,33624,Roger Waters,True
3545,1395,34356,Hurt-M-Badd,True
3546,1395,3436,Prince Ital Joe,True
3547,1395,59,2Pac,True
3548,1397,471,Royce da 5’9”,True
3549,1397,1437,Six2,True
3550,1397,695,Hittman,True
3551,1397,149,Nate Dogg,True
3552,1397,170,Kurupt,True
3553,1397,123,Dr. Dre,True
3554,1398,1436,MC Ren,True
3555,1398,1149,RBX,True
3556,1398,46,Snoop Dogg,True
3561,1401,91562,Bass Brothers,True
3562,1401,45,Eminem,True
3563,1402,1129,​The D.O.C.,True
3564,1402,1436,MC Ren,True
3566,1406,698,Kevin McCall,True
3567,1406,554,Tyga,True
3568,1406,438,Chris Brown,True
3569,1407,388,Talib Kweli,True
3570,1407,56734,Steven Kang,True
3571,1407,34543,Charlemagne,True
3597,1420,4,Lil Wayne,True
3598,1420,92,Nicki Minaj,True
3599,1421,176,Black Thought,True
3600,1421,2599,Malik B,True
3601,1421,30569,Questlove,True
3602,1421,65357,Kamal Gray,True
3603,1421,568005,"Leonard ""Hub"" Hubbard",True
3604,1421,1154691,"""Captain"" Kirk Douglas",True
3605,1421,26635,Khari Mateen,True
3606,1421,10181,Sly Stone,True
3611,1424,186,Ice Cube,True
3612,1425,45,Eminem,True
3636,1436,1601,Paul McCartney,True
3637,1436,16450,John Lennon,True
3638,1438,27460,Nature Sounds,True
3639,1438,70,MF DOOM,True
3640,1439,70,MF DOOM,True
3641,1441,8042,​staHHr,True
3642,1441,2510,4ize,True
3643,1442,70,MF DOOM,True
3644,1443,6788,Madlib,True
3645,1443,70,MF DOOM,True
3646,1445,45850,King Honey,True
3647,1445,70,MF DOOM,True
3648,1446,713,​will.i.am,True
3649,1446,999311,Doug Ingle,True
3650,1446,1054483,Jerry Lordan,True
3651,1446,56,Nas,True
3654,1449,14266,André 3000,True
3684,1463,553955,Dave Rowntree,True
3685,1463,985065,Alex James,True
3686,1463,355703,Graham Coxon,True
3687,1463,1974,Damon Albarn,True
3694,1470,176325,Steven Adler,True
3695,1470,353742,Duff McKagan,True
3696,1470,176296,Izzy Stradlin,True
3697,1470,101616,Axl Rose,True
3698,1470,10939,Slash,True
3699,1471,523,Dre,True
3700,1471,49606,Cool (Producer),True
3701,1471,4,Lil Wayne,True
3702,1471,553,Lil Twist,True
3703,1472,179,Joe Budden,True
3704,1473,7672,Ester Dean,True
3705,1473,13,Gucci Mane,True
3706,1475,4,Lil Wayne,True
3707,1475,86,Birdman,True
3708,1475,88,Rick Ross,True
3709,1475,337,T-Pain,True
3710,1476,730,Fashawn,True
3711,1476,731,Omen,True
3712,1477,492,Big Sean,True
3713,1478,267,Q-Tip,True
3714,1478,5117,Phife Dawg,True
3715,1478,27467,Ali Shaheed Muhammad,True
3716,1478,377767,Charlie Brown,True
3717,1478,4531,Dinco D,True
3718,1478,338,Busta Rhymes,True
3719,1479,103,Big L,True
3720,1479,430,Lord Finesse,True
3721,1480,597,Brandon Flowers,True
3725,1482,110,Pharrell Williams,True
3726,1482,147,Lupe Fiasco,True
3727,1482,72,Kanye West,True
3728,1483,52212,Keith Richards,True
3729,1483,44144,Mick Jagger,True
3733,1489,45,Eminem,True
3734,1490,619786,Bradley Nowell,True
3741,1495,45,Eminem,True
3745,1499,742,T.S. Eliot,True
3746,1503,27765,Salaam Remi,True
3747,1503,713,​will.i.am,True
3748,1503,56,Nas,True
3752,1506,3264,Jermaine Dupri,True
3753,1506,745,Bow Wow,True
3754,1506,622,Cali Swag District,True
3755,1506,131983,Yung (from Cali Swag District),True
3756,1506,211,Red Cafe,True
3757,1506,853,B.o.B,True
3758,1507,110,Pharrell Williams,True
3759,1507,72,Kanye West,True
3760,1507,643,Pusha-T,True
3761,1507,147,Lupe Fiasco,True
3762,1507,26832,Chad Hugo,True
3763,1508,379,Trick Daddy,True
3764,1509,3588,Khujo Goodie,True
3765,1509,3418,T-Mo,True
3766,1509,4413,CeeLo Green,True
3767,1509,3420,Big Gipp,True
3768,1509,28938,Organized Noize,True
3788,1515,42,The Game,True
3789,1515,72,Kanye West,True
3790,1515,993627,Marilyn McLeod,True
3791,1515,468670,Pam Sawyer,True
3797,1518,685,"Tyler, The Creator",True
3825,1531,270,Gudda Gudda,True
3826,1531,86,Birdman,True
3827,1531,4,Lil Wayne,True
3828,1531,92,Nicki Minaj,True
3829,1531,130,Drake,True
3880,1559,783,Janelle Monáe,True
3881,1559,87022,Chuck Lightning,True
3882,1559,330699,"Nate ""Rocket"" Wonder",True
3886,1562,130,Drake,True
3891,1565,3,Fabolous,True
3892,1565,255,Lloyd Banks,True
3893,1565,471,Royce da 5’9”,True
3894,1565,179,Joe Budden,True
3895,1569,186,Ice Cube,True
3896,1569,50877,Hallway Productionz,True
3897,1569,65703,Hal Davis,True
3898,1569,816435,Herman Griffith,True
3901,1572,1601,Paul McCartney,True
3902,1572,16450,John Lennon,True
3903,1574,1601,Paul McCartney,True
3904,1575,1601,Paul McCartney,True
3905,1575,16450,John Lennon,True
3906,1576,1601,Paul McCartney,True
3908,1578,352338,Big Tray Deee,True
3909,1578,46,Snoop Dogg,True
3910,1578,142,Master P,True
3911,1578,149,Nate Dogg,True
3912,1578,34793,Mike Elizondo,True
3913,1578,463,Goldie Loc,True
3914,1578,790,Butch Cassidy,True
3915,1578,123,Dr. Dre,True
3949,1595,2896,Trife Diesel,True
3950,1595,20,Ghostface Killah,True
3951,1596,1177317,Amylia Dorsey-Rivas,True
3952,1596,656,Sir Mix-a-Lot,True
3953,1597,1003875,Riccardo Williams,True
3954,1597,1255,Brother Marquis,True
3955,1597,1199436,David Hobbs,True
3956,1597,7687,Fresh Kid Ice,True
3957,1597,2604,Luke,True
3958,1598,206,Jae Millz,True
3959,1598,4,Lil Wayne,True
3966,1600,466,Apathy,True
3967,1600,450,Celph Titled,True
3968,1600,1772,Planetary,True
3969,1600,319,Vinnie Paz,True
3970,1601,14558,Jeff Bass,True
3971,1601,509,Mr. Porter,True
3972,1601,810,Obie Trice,True
3973,1601,45,Eminem,True
3974,1602,338,Busta Rhymes,True
3975,1602,42117,Rashad Smith,True
3976,1602,498477,Henry Stone,True
3977,1602,994252,Freddy Stonewall,True
4002,1614,529,Spice 1,True
4003,1614,228,Method Man,True
4008,1616,306,Slick Rick,True
4009,1616,8382,Polow da Don,True
4010,1616,357819,Richard Walters,True
4011,1616,759,Keri Hilson,True
4012,1616,37552,Frederick Douglass,True
